listing_id,list_date,status,address,suburb,city,region,agency_name,agent_name,property_type,bedrooms,bathrooms,parking_spaces,source_site,URL,Scraped At,Full Description,Page Views,rent_nzd,rent_period
5456831164,05/08/2025,active,"280 St Andrews Road, Epsom, Auckland City, Auckland",Epsom,Auckland City,Auckland,myRent.co.nz Ltd,myRent.co.nz,Home,3,1,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/auckland-city/epsom/listing/5456831164,2025-08-05T17:33:23.880418+00:00,"Charming home with great indoor/outdoor flow
A 1920's bungalow with wooden flooring, character kitchen and 3 generous bedrooms (including a very large master bedroom).  Amazing indoor/outdoor flow with garden, avocado tree and grassy, private front lawn the high fencing provides a tranquil respite after work and on the weekends.
Insulation through the house (above and under) with vapour barrier, and a large heatpump for the main living area.
A single garage with storage space and also extra room to park another car on the driveway is available.
Property comes with: A large, modern LG french-door fridge/freezer and a front-load washing machine integrated into the kitchen.
This property is currently tenanted, so we will be hosting open-homes in the first instance on the following dates unless rented prior:
Saturday, 9 August 2025 (11am - noon)
Wednesday, 13 August 2025 (in the evening, TBC (probably 6pm-7pm)
Other viewings to be made by separate appointment if these times don't work for you
Parking summary: 1 covered spot, 1 non-covered spot
Features: Heating, Garden, Fully-fenced, Deck, Courtyard, Built-in wardrobe, Balcony, Alarm, Air conditioning, Healthy Homes compliant
Upcoming open homes: 9 August, 2025 - 11:00am - 12:00pm 
Bond: $3,100.00
TO APPLY or SCHEDULE A VIEWING: please copy and paste the following link into your browser: https://www.myrent.co.nz/tm/GZFHCN
",373,775,weekly
5456707333,05/08/2025,active,"3A Frederick Street, Hillsborough, Auckland City, Auckland",Hillsborough,Auckland City,Auckland,"Barfoot & Thompson Royal Oak Rentals, (Licensed: REAA 2008)",Vivek Gautam,Home,4,2,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/auckland-city/hillsborough/listing/5456707333,2025-08-05T17:33:24.522121+00:00,"BOOK A VIEWING TIME ONLINE NOW!
Scroll to the bottom of this page and click the 'View their website' link, or go to http://www.barfoot.co.nz/11020681
Introducing a stunning, brand-new, and modern architectural gem. This spacious two-level home offers four spacious four bedrooms, providing ample living space for your family's needs.
On the ground floor, you'll find a versatile bedroom and a bathroom for added convenience. The separate laundry is also located on this level, along with an internal garage and an additional Car Park .
The second floor is dedicated to your comfort , with an open plan kitchen dining and lounge. The kitchen boasts top-of-the-line Bosch appliances, including a dishwasher, oven, and cooktop, ensuring your kitchen is equipped with the finest tools. From here, flow out to the open deck where you can see glorious? sea views?.The Master bedroom is a true retreat, featuring a walk-in wardrobe, a spacious Ensuite, and an Air-conditioner for year-round comfort. Don't miss the added luxury of LED Mirrors in the bathroom to help you look your best.?  ?
Just a five-minute stroll away,you'll be spoilt for choice for your morning walk with the beach and playground at Taylors Bay, the bush and coastal walks and the Taumanu Reserve at your doorstep.  
Easy access to Southern and Western Motorways, along with excellent public transport options, makes this location incredibly convenient.
Please note, no pets or smokers allowed.
Move in costs  5 weeks Rent (4 weeks rent bond + 1 week rent in advance.)
Register your interest by clicking the 'BOOK A VIEWING LINK' on this page, to transfer to our online 'BOOKING SYSTEM', register and select the available viewing time. Note: Once registered - All viewing times and updates will be messaged to you via this automated system.
",133,1020,weekly
5456716620,05/08/2025,active,"46 Doone St, Lynmouth, New Plymouth, Taranaki",Lynmouth,New Plymouth,Taranaki,Occupy Property Management,Zac Bunyan,Home,3,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/taranaki/new-plymouth/lynmouth/listing/5456716620,2025-08-05T17:33:28.812656+00:00,"Available: 29th August 2025
FOR A VIEWING: Click the ""BOOK A VIEWING or ENQUIRE"" button and register for your preferred time.
Please note: If you do not register, the viewing may not go ahead.
Family-Friendly in Lynmouth
This home is centrally located in sought-after Lynmouth, just a short walk to Base Hospital, local schools, shops, and amenities.
Step inside to discover a refreshed interior featuring:
Open plan living, dining, kitchen
3 Spacious Bedrooms
1 Bathroom
A heat pump to keep you comfortable year-round
The home offers three generous bedrooms and a light-filled open-plan kitchen, dining, and living area – perfect for family living.
Outdoors, you'll find a large, flat, fully fenced corner section with plenty of room for kids to play. Pets are welcome by negotiation.
Additional features include:
A single garage with workshop space
Off-street parking
Move-in Costs:
1 week’s rent in advance: $630.00
Bond (4 weeks’ rent): $2,520.00
Total: $3,150.00
",210,630,weekly
5456764029,05/08/2025,active,"35 Moana Road, Paraparaumu, Kapiti Coast, Wellington",Paraparaumu,Kapiti Coast,Wellington,myRent.co.nz Ltd,myRent.co.nz,Home,4,1,3,trademe,https://www.trademe.co.nz/a/property/residential/rent/wellington/kapiti-coast/paraparaumu/listing/5456764029,2025-08-05T17:33:31.854984+00:00,"Modern 4BR Home - Heart of Paraparaumu
This four-bedroom, one-bathroom home was fully renovated 3 years ago, with a lovely open spacious flow through out.
A Healthy Homes compliance certificate ensures the property meets New Zealand's standards for insulation, ventilation and heating, providing peace of mind and a guarantee of warmth and dryness. 
Three bedrooms have built-in wardrobes,  maximizing space and storage. 
The property has a north facing outdoor area, for entertaining, & relaxing.   Drive on, to the front door,  caters for families or residents with multiple vehicles.Beautiful Paraparaumu Beach just a stone's throw away along also a large shopping area.  Enjoy easy access to public transport, making commutes to the city or local attractions convenient and stress-free.
Excellent schools are within reach, ensuring a great environment for raising a family or simply enjoying the laid-back lifestyle the Kapiti Coast is known for. 
At $850 per week and with a bond of $3,400, this property represents a fantastic opportunity to make your home in one of the most desirable areas on the Coast.
Parking summary: 3 non-covered spots
Features: Heating, Courtyard, Built-in wardrobe, Air conditioning, New build, Healthy Homes compliant
Bond: $3,200.00
TO APPLY or SCHEDULE A VIEWING: please copy and paste the following link into your browser: https://www.myrent.co.nz/tm/N6RRXY
",119,800,weekly
5456815155,05/08/2025,active,"139 Easterbrook Road, Fernside, Waimakariri, Canterbury",Fernside,Waimakariri,Canterbury,"Property Brokers, (Licensed: REAA 2008)",Mya Moore,Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/canterbury/waimakariri/fernside/listing/5456815155,2025-08-05T17:33:33.146933+00:00,"Modern, Easy-Care Living on the Edge of Rangiora
Located just minutes from the heart of residential Rangiora, this tidy two-bedroom unit is nestled on a peaceful lifestyle block, offering the ideal blend of rural serenity and contemporary comfort. Whether you're looking for a low-maintenance home or a quiet retreat, this property ticks all the boxes.
Features include:
Two double bedrooms with built-in wardrobes for convenient storage
Spacious kitchen with electric cooking, dishwasher, and generous cupboard space
Open-plan living and dining area with heat pump for year-round comfort, opening out onto a sunny deck – perfect for relaxing or entertaining
Modern wet-room style bathroom with tiled shower, vanity, and toilet
Laundry area located in the internal-access single garage
Single garage plus additional off-street parking
Garden and lawn maintenance negotiable to suit your needs
Sorry, no pets
Available now on a 12-month fixed-term tenancy with the potential to renew or move to a periodic term.
 Rent: $500 per week, Bond: $2,000,  Total move-in cost: $2,500
 Viewings are strictly by appointment only. Please do not enter the property outside scheduled viewing times.
To enquire, book a viewing, or apply, please copy and paste the following link into your browser:
https://www.propertybrokers.co.nz/hmc8780
Act fast – this well-presented property won’t last long.
",258,500,weekly
5456806601,05/08/2025,active,"51 Beaumaris Crescent, Ascot Park, Porirua, Wellington",Ascot Park,Porirua,Wellington,Harcourts Team Group Rentals,Geoff Miller,Home,3,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/wellington/porirua/ascot-park/listing/5456806601,2025-08-05T17:33:36.449353+00:00,"Available 29th August 2025
3 bedroom family home situated in a sunny spot of Ascot Park and close to amenities and transport.
This beautiful home is ready for a new family to make memories.
This well-maintained property has a smart bathroom with separate shower and heated towel rail. 
x1 king size master bedroom & x2 doubled size bedrooms, all with built in wardrobes.
Open plan kitchen, living and dining that flows through to the generous sized deck for the family to enjoy the BBQ. 
Separate formal lounge with office nook off to the side. Hideaway laundry is located in the hallway. 
Heat pump plus a smart vent as well as doubled glazing to keep the house nice and toasty during the cooler months.
Single garage with workshop space or storage to the left.
Property is fully fenced and offers vegetable gardens for those who have green fingers.
This family friendly neighbourhood includes a fantastic new kids play ground just down the road and most excitingly, you will be only 1km from the on ramp to Transmission Gully Highway!
Pet Friendly
To book in for a viewing or to apply for this property you must register online by visiting https://apply.tpsportal.co.nz/tps3171
Pets OK.  No Smoking.  
12 Month Fixed Term Lease preferred.
Breakdown of move in costs:  4 weeks bond and 2 weeks rent in advance.
Out of hours viewing (including weekends) must be made by prior appointment.
Please DO NOT go onto the property without a Harcourts Letting Agent - This is trespassing regardless of whether the property is occupied or not.  Please DO NOT park in the driveway under any circumstances.
Any enquiries via Trade Me please click 'Email Enquiry'.
",121,740,weekly
5456753131,05/08/2025,active,"Mission Bay, Auckland City, Auckland",Mission Bay,Auckland City,Auckland,Inspire Property Management,Marion Paterson,Home,4,2,4,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/auckland-city/mission-bay/listing/5456753131,2025-08-05T17:33:39.365228+00:00,"STUNNING HOME AVAILABLE AFTER 27th AUGUST 2025.
BEAUTIFUL SUN DRENCHED POOL SET IN DECKING! POOL SERVICE INCLUDED IN RENT.
4 LARGE BEDROOMS SPLIT OVER 2 LEVELS
2 LARGE LIVING AREAS, ONE UPSTAIRS AND ONE DOWNSTAIRS.
DOUBLE CAR GARAGE
2 BATHROOMS AND ADDITIONAL TOILET (ENSUITE)
DOWNSTAIRS LOUNGE HAS AN OFFICE THAT COMES OFF AND A BEDROOM SO COULD WORK PREFECTLY FOR 
EXTENDED FAMILY OR TEENAGERS WANTING A BIT MORE SPACE. 
MASTER BEDROOM ALSO HAS A WALK IN WARDROBE OR ADDITONAL OFFICE. 
SMALL ROOM DOWNSTAIRS PERFECT AS A GYM.
THIS HOME IS MODERN, TASTEFULLY DESIGNED AND PERFECT FOR A FAMILY WHO WANTS A BEAUTIFUL HOME WITH A POOL AND AMPLE SPACE FOR EVERYONE.
CONTACT MARION TODAY TO ARRANGE A VIEWING.
021570850 or mailto:marion@inspireproperty.co.nz
Option only to book - https://bookme.tpsportal.co.nz/tps1431
Option to book or apply - https://apply.tpsportal.co.nz/tps1431
",222,1400,weekly
5456848937,05/08/2025,active,"19 Shoebridge Crescent , Ngunguru, Whangarei, Northland",Ngunguru,Whangarei,Northland,"Harcourts Just Rentals, (Licensed: REAA 2008)",Lumarni Marais,Other,2,1,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/northland/whangarei/ngunguru/listing/5456848937,2025-08-05T17:33:41.438712+00:00,"To book a VIEWING or submit an APPLICATION, please visit: https://apply.tpsportal.co.nz/tps1373    (copy and paste this link)
If there are no set viewing times for this property, simply enter your contact details and enquire. You will be notified via email once viewing times are made available. 
Viewing times are between 8:30 a.m. and 5:00 p.m. Monday through Friday, and each viewing lasts 15 minutes. Please ensure that you are on time so you do not miss out on viewing the property. 
PLEASE NOTE: Please DO NOT enter the property unless for a scheduled viewing.
Furnished bach with a water view.
Are you interested in a coastal lifestyle, slower pace and beach views?  This quirky compact Bach offers two bedrooms upstairs, one bathroom.  Outdoor patio area perfect for summer entertaining, offers indoor and outdoor flow. 
This property is elevated offering spanning views across the estuary.
Open plan, electric cooking and shower over bath facilities. 
Initial move in costs - BOND: $1,980.00, TWO WEEKS RENT: $990.00, TOTAL: $2,970.00
Beware of Rental Scams
There has been a rise in rental scams involving fake property listings recently, especially on social media platforms. To keep yourself safe, please note that all legitimate communication from Harcourts Just Rentals will only come from a verified @harcourts.co.nz email address.
If you're contacted through other channels or social media accounts, it could be a scam. Always double-check the authenticity of listings and be cautious of emails or messages that do not come from @harcourts.co.nz.
If you have any doubts or concerns, please contact your Harcourts Just Rentals property manager directly.
",143,495,weekly
5456703959,05/08/2025,active,"1/619 Norsewood Ormondville Road RD 7, Dannevirke, Tararua, Manawatu / Whanganui",Dannevirke,Tararua,Manawatu Whanganui,"Property Brokers, (Licensed: REAA 2008)",Jennifer Hauraki,Home,1,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/manawatu-whanganui/tararua/dannevirke/listing/5456703959,2025-08-05T17:33:44.236411+00:00,"Could this be your next rental property? Confirm all viewing times at: http://www.propertybrokers.co.nz on your PC and click on the “book a viewing” link. Please do not enter the property outside of the set viewing times. 
WE REQUIRE FULL APPLICATION BEFORE BOOKING A VIEWING
If you’re after a quiet, safe & secure home with great neighbours – this is the property for you!
One bedroom (one double)  
Kitchen with electric cooking 
Open plan kitchen & living area
Bathroom with shower & vanity  
Separate laundry 
Onsite parking
Gardens maintained by tenants
Available 20/08/2025
Rent: $275.00, Bond: $1100.00 - Total in-going amount: $1375.00 
Book your viewing today!
",81,275,weekly
5456794595,05/08/2025,active,"5/1b Corlett Street, Johnsonville, Wellington, Wellington",Johnsonville,Wellington,Wellington,Comprende Ltd,Rebekah Joyce,Home,2,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/wellington/wellington/johnsonville/listing/5456794595,2025-08-05T17:33:46.704546+00:00,"These townhouses are the business!!
Built to the highest specifications and all the latest building codes, these places are healthy homes compliant, warm, dry and amazing.
Be the first to live in this amazing new home, just minutes from the Johnsonville shops, supermarkets, cafes and easy access to motorway.
Designed with easy living in mind, there is plenty of storage space, good sized bedrooms, quality appliances and huge built in robes.
The kitchen features stone benchtop with waterfall edging, induction hob, stainless steel dishwasher and lots of cupboard space.
Under stair storage and laundry area with Fisher and Paykel Washer/Dryer.
The townhouse boasts two bedrooms upstairs, with an open plan living and dining area downstairs.
You'll enjoy the private outdoor area, with an artificial lawn, so no need to worry about mowing or dirty shoes!
The property comes with:
-washing machine/dryer combo
-dishwasher 
-heat pump
-induction cooktop
-oven
-external storage shed
-Carpark is wired ready for car charging installation.
-off street carparking
The property is available 27th August 
Be first to call this yours.
** To book viewing click on the 'Viewing Tracker' button above
",141,650,weekly
5456799372,05/08/2025,active,"5/38 Martyn St, Waiuku, Franklin, Auckland",Waiuku,Franklin,Auckland,SLPM Ltd Auckland,Paul,Other,1,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/franklin/waiuku/listing/5456799372,2025-08-05T17:33:48.603797+00:00,"Unfurnished 1 bedroom older but spacious unit in a block of 6.
Tidy kitchen and bathroom. Comes with a heat pump.
Has off street parking and is handy to local amenities.
Tenants to pay water and 1/6 of grounds care maintenance.
References required.
",67,440,weekly
5456759153,05/08/2025,active,"3/255 Pakuranga Road, Pakuranga, Manukau City, Auckland",Pakuranga,Manukau City,Auckland,Upper House Property Management,Michael Chen,Home,3,2,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/manukau-city/pakuranga/listing/5456759153,2025-08-05T17:33:50.784218+00:00,"Brand New House for Rent – Pakuranga, Auckland
Be the first to live in this beautiful brand new home located at 2/255 Pakuranga Road, Pakuranga, Auckland. 
This modern property features 3 bedrooms, 2  bathrooms, 1 toilet and 1 dedicated car park. Perfect for families or professionals looking for comfort and convenience.
The house is situated in a prime location—just 2 minutes from Pakuranga Shopping Mall, providing easy access to supermarkets, restaurants, cafes, and public transport. It is also right next to Pakuranga Intermediate School, making it ideal for families with school-aged children.
Enjoy the convenience of low-maintenance living in a quiet, family-friendly neighborhood. With brand new appliances, fresh interiors, and an open-plan living area, this home offers both style and functionality.
Don't miss out on this fantastic opportunity!
Contact us today to arrange a viewing.
Move-in Cost: $4020 including 4 weeks bond and first 2 weeks rent
",140,670,weekly
5456804158,05/08/2025,active,"80 Halsey Drive, Lynfield, Auckland City, Auckland",Lynfield,Auckland City,Auckland,"Barfoot & Thompson Blockhouse Bay Rentals, (Licensed: REAA 2008)",Stanley Liu,Home,5,3,3,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/auckland-city/lynfield/listing/5456804158,2025-08-05T17:33:54.304380+00:00,"BOOK A VIEWING TIME ONLINE NOW!
Scroll to the bottom of this page and click the 'View their website' link, or go to http://www.barfoot.co.nz/48001726
**New photos incoming!
This generously sized two-storey family home offers comfort, flexibility, and ample living space. Perfectly located on sought-after Halsey Drive, it is ideal for large families or those needing extra room for work and leisure.
On the first floor, you will find a spacious lounge, a large multi-purpose room next to it, a laundry area, a full bathroom, and a small office or study room. There is also a generous garage with plenty of space for storage.
The second floor features another spacious lounge filled with natural light and a standard kitchen with a functional layout. There is one bedroom with an en-suite bathroom, along with three additional bedrooms and another full bathroom.
Total moving in cost:
1 week rent in advance
4 weeks bond
Please register for veiwings. This can be done by going to the listing on our website at Barfoot & Thompson Blockhouse Bay - https://www.barfoot.co.nz/branches/blockhouse-bay?tab=ForRent or email me direct on mailto:s.liu8@barfoot.co.nz (TXT: 027 836 5085)
Landlords, you know you can relax when you leave your investment in the hands of our team who has collectively over 23 years of Property Management experience. Contact our Property Manager AJ Gill today for a chat to see how we can help you (09)6264872 or 0274725030.
",154,850,weekly
5456760568,05/08/2025,active,"541 Tahuokaretu Road, Dannevirke, Tararua, Manawatu / Whanganui",Dannevirke,Tararua,Manawatu Whanganui,"Property Brokers, (Licensed: REAA 2008)",Jennifer Hauraki,Other,3,1,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/manawatu-whanganui/tararua/dannevirke/listing/5456760568,2025-08-05T17:33:57.122992+00:00,"Could this be your next rental property? Confirm all viewing times at: http://www.propertybrokers.co.nz on your PC and click on the “book a viewing” link. Please do not enter the property outside of the set viewing times. 
WE REQUIRE FULL APPLICATION BEFORE BOOKING A VIEWING
Rural Property with 360 views! 15mins from Weber Primary School, 35mins to Pongaroa Village and Herbertville Beach, 45mins from Dannevirke. 
Look no further – this one’s for you!
Three bedrooms  
Kitchen with electric cooking 
Lounge with wood burner  
Bathroom with shower, bath & vanity  
Separate laundry
Garden Shed 
Onsite parking
Lawns & gardens maintained by tenants
Pets Negotiable
Available 29/08/2025
Rent: $ 350.00, Bond: $1400.00 - Total in-going amount: $1750.00 JH 
WE REQUIRE FULL APPLICATION BEFORE BOOKING A VIEWING
",168,350,weekly
5456730915,05/08/2025,active,"1/73 Harewood Rd, Papanui, Christchurch City, Canterbury",Papanui,Christchurch City,Canterbury,Bayleys Property Management Ltd,Grace Watson-Wood,Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/canterbury/christchurch-city/papanui/listing/5456730915,2025-08-05T17:33:58.957976+00:00,"Recently renovated to an exceptional standard, this sun-filled townhouse enjoys a prime location near Northlands Mall and Northlink Shopping Centre, with Christchurch International Airport just a short commute away.
Kitchen : The functional, modern kitchen is well-appointed with a hob, wall oven, double dish drawers, fridge/freezer, ample cupboard storage, and a convenient breakfast barLiving : Open plan dining and living opening out to a north facing pergola and gardenBedrooms : One large double room including a wall heater and an additional single room which is currently set-up as an office space Bathroom : The renovated bathroom includes a shower, vanity and combined toilet Heating : A heat pump in the main living area ensures year-round comfort, keeping the home warm in winter and cool in summerGarage: Single attached garage with a rear door to the garden and off-street parking for one additional vehicle  Storage : Additional hall storage available Access : Fully alarmedCourtyard :  Generously sized, well established private courtyard that is easy care and securely fencedPets : A pet is negotiable for a quality tenantTerm : Available from 2nd September for a long term leaseTo book a viewing on this property, please email us to register, or go to https://bookme.tpsportal.co.nz/tps2179
If you do not register, the viewing may not be confirmed. By registering you will be automatically advised of all available viewing times.
For further information please contact Grace Watson-Wood on 021 190 3431 or Clarissa Parkin on 021 582 793.
Payments required to rent will be 2 weeks rent plus 4 weeks bond. 
Office hours are Monday – Friday 8:30am – 3:00pm.
",297,560,weekly
5456802078,05/08/2025,active,"19 Rutland Street, St. Albans, Christchurch City, Canterbury",St Albans,Christchurch City,Canterbury,Harcourts Asset Managers,John Siebert,Home,3,1,2,trademe,https://www.trademe.co.nz/a/property/residential/rent/canterbury/christchurch-city/st-albans/listing/5456802078,2025-08-05T17:34:01.765539+00:00,"If you are interested in viewing this property, please book in using the following link https://renti.co/browse/harcourts-assetmanagers (please copy and paste this link.)
Three bedrooms
Heat pump
Dishwasher
Single garage & off street parking
Rent includes lawn mowing
Set in an enviable location, just walking distance to St. Albans Primary School, zoned for Christchurch Boys' High School and extremely handy to Merivale and its many shops and restaurants, this lovely home is handy to all your retail and schooling needs. Three bedrooms consist of one single and two double bedrooms.
The kitchen includes a dishwasher and connects to the separate main living area and the dining room; both of these spaces capture plenty of natural light through multiple doors and windows. The bathroom is fitted with a shower over the bath; the laundry is separate with a second toilet.
Polished wooden floors in kitchen and dining room, a heat pump, fantastic easy-care grounds and an expansive sunny deck are just some of the attractive features within the property.
This delightful home is set on a fenced section down an appealing street in a family friendly neighbourhood. There is a single garage, plus off street parking available.
There is the bonus of a separate hobby room/office adjoining the garage. Pets are not permitted.
",202,630,weekly
5456881068,05/08/2025,active,"48 Masons Road, Albany, North Shore City, Auckland",Albany,North Shore City,Auckland,Rentex Ltd,Iris Yu,Home,4,3,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/north-shore-city/albany/listing/5456881068,2025-08-05T17:34:06.213794+00:00,"It is a modern home situated in a small cul-de-sac. It is offer 4 bedroom, 3 bathrooms includes ensuite. nice kitchen, open plan kitchen/dining/lounge, a private courtyard. 
single internal access garage. 
It is minutes to the Albany CBD, countdown shopping mall. Walk to the Oteha School, Zone for Rangitoto College.
It is closes to Massey University and easy to excess to the motor way. No pets & no smoking.
Available from 05/09/2025
Viewing can be book via Trade me website.
OR phone Iris ( 021) 960 639 during the business hours.
",479,750,weekly
5456762772,05/08/2025,active,"8/314 Oxford Terrace, City Centre, Christchurch City, Canterbury",City Centre,Christchurch City,Canterbury,Garden City Property Management Ltd,Leanne Hutchison,Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/canterbury/christchurch-city/city-centre/listing/5456762772,2025-08-05T17:34:06.851531+00:00,"Luxury living in the heart of Christchurch - Oxford terrace apartment available.
Step into style, space, and supreme comfort with this beautifully appointed 2 bedroom luxury apartment tucked quietly at the rear of an exclusive 8 apartment complex on iconic Oxford terrace.
This is city living at its finest - a mint location, just moments from riverside walks, vibrant dining spots, and the buzz of central Christchurch, yet perfectly peaceful and private.
Inside you'll find a generous open plan living/dining/kitchen area, ideal for entertaining or unwinding in style. The kitchen ticks every box - sleek cabinetry, ample bench space, bifold pantry, and quality finishes throughout. Stay perfectly comfortable year round with a heat pump downstairs for efficient heating and cooling.
Upstairs the master bedroom opens via bifold doors to welcome in fresh air and morning light, with full length mirrored wardrobe doors adding a sense of spaciousness and style. A second bedroom provides flexible space for guests or working from home.
The main bathroom features both a bath and separate shower for everyday luxury. There's also a convenient guest toilet downstairs.
Additional features include
Video intercom and full alarm system for peace of mind
Basement car park (note: not EV compatible)
Bike rack for those who prefer pedal power.
If lifestyle, location and low-maintenance luxury are on your wish list this apartment ticks every box.
Viewings will impress - enquire now!
References and clear credit check are essential. (12 month minimum tenancy preferred).
To book a viewing please copy and paste this link into your browser:
http://bookme.tpsportal.co.nz/tps8161
",158,590,weekly
5456711402,05/08/2025,active,"592I Whangaparaoa Road, Stanmore Bay, Rodney, Auckland",Stanmore Bay,Rodney,Auckland,"Barfoot & Thompson Orewa Rentals, (Licensed: REAA 2008)",Robyn Harvey,Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/auckland/rodney/stanmore-bay/listing/5456711402,2025-08-05T17:34:09.769588+00:00,"BOOK A VIEWING TIME ONLINE NOW!
Scroll to the bottom of this page and click the 'View their website' link, or go to http://www.barfoot.co.nz/11020696
UPPER TWO BEDROOM UNIT
To ensure your viewing of this property, you must register your details. To register your details, simply visit http://www.barfoot.co.nz/property/rental/rodney-district/stanmore-bay/apartment/11020696 and click the 'Book a Viewing' button.
Step Into Comfort & Convenience – Spacious 2-Bedroom Home for Rent
Welcome to your next home – where comfort meets convenience in every detail. This freshly updated, spacious 2-bedroom residence has just received brand new carpets and a fresh coat of paint, offering you a modern, inviting space you’ll love coming home to.
Enjoy seamless living with an open plan kitchen and living area, stepping outside onto your own private deck – an ideal spot for morning coffees.
Key Features:
2 generously sized bedrooms  Family bathroom plus an extra toilet for added convenience  Open plan kitchen and living space, maximising natural light  1 off-street parking spaceLocation Perks:
Situated in the heart of Stanmore Bay, you’ll enjoy easy access to local shops, bus stops, and other essential amenities – making daily life effortless and enjoyable.
Please note: 
This unit is positioned above another residence, which will be rented separately.No petsWATER INCLUDEDMove in costs - 4 weeks bond + one weeks rent = $2800.00
Available date - 20/08/2025
Please view from the road and do not enter grounds of property without permission.
Beware of scams! Barfoot and Thompson do not ask for money upfront until you have seen the property inside and out with a staff member who will be wearing I.D. They will then provide a full tenancy agreement to be signed prior to money collection. If unsure, please pop into our branch and see us in person.
",127,560,weekly
5456779866,05/08/2025,active,"26A Cumming Street, Okato, New Plymouth, Taranaki",Okato,New Plymouth,Taranaki,Inspire Property Management,Nicola Reed,Home,3,2,3,trademe,https://www.trademe.co.nz/a/property/residential/rent/taranaki/new-plymouth/okato/listing/5456779866,2025-08-05T17:34:14.677552+00:00,"Beautiful and cosy three-bedroom family home in a quiet street in Okato.
Open plan kitchen, dining and living area that opens out onto two private deck spaces. One of the decks gives you a wonderful view of the mountain. 
A log fire to keep you warm on those colder nights, plus a heat pump for that instant heat.
The bathroom has a shower and a bath.
Private and low-maintenance section. Comes with outdoor furniture, a large deck umbrella, and a garden storage shed. There is a vege garden space waiting to be used and lots of fruit frees around the section. 
Tenants can choose to have the washing machine and fridge left.
Healthy Homes Compliant
Ready and waiting for good, reliable tenants to come and take care of it.
Move in costs:
4 weeks rent Bond 
1 weeks rent in advance 
Use the address below to apply:
https://apply.tpsportal.co.nz/tps1431
",207,570,weekly
5456834088,05/08/2025,active,"21 Cascade Crescent, Tikipunga, Whangarei, Northland",Tikipunga,Whangarei,Northland,"Barfoot & Thompson Whangarei Rentals, (Licensed: REAA 2008)",Jeanine Walters,Home,4,2,0,trademe,https://www.trademe.co.nz/a/property/residential/rent/northland/whangarei/tikipunga/listing/5456834088,2025-08-05T17:34:15.752078+00:00,"BOOK A VIEWING TIME ONLINE NOW!
Scroll to the bottom of this page and click the 'View their website' link, or go to http://www.barfoot.co.nz/43001344
Executive Kamo Home – Modern, Spacious & Move-In Ready!
Located in the sought-after New Totara Parklands subdivision, this stunning brick and tile home offers executive living in a peaceful, family-friendly neighborhood.
Built in 2021, this near-new property features:
 4 generous bedrooms – including a master with ensuite
 Spacious open-plan kitchen & dining area – perfect for entertaining
 Separate family room – ideal for relaxation or kids’ space
 Modern, fully-equipped kitchen with quality finishes
 Double internal access garage with automatic doors
 Separate laundry for added convenience
 Fully fenced section – secure and private
All this just minutes from Tikipunga Shopping Centre, schools, parks, and local amenities.
 Executive living in a top Kamo location – ideal for families or professionals alike.
Don’t miss your chance to secure this beautiful home!
",123,750,weekly
5456879409,05/08/2025,active,"31/161 Ohaupo Road, Te Awamutu, Waipa, Waikato",Te Awamutu,Waipa,Waikato,Better Property Management,Joshua Williams,Home,2,2,1,trademe,https://www.trademe.co.nz/a/property/residential/rent/waikato/waipa/te-awamutu/listing/5456879409,2025-08-05T17:34:16.871616+00:00,"HOW TO BOOK A VIEWING - 
To book a viewing or enquire about this listing, copy and paste the link below into your browser.
-----------------------------------------------------------------------------------------------------------------------------
https://apply.tenant.co.nz/6878628
-----------------------------------------------------------------------------------------------------------------------------
About the Property:
This is a brand new 2 bedroom, 2 bathroom modern living townhouse conveniently located just a few minutes from the main streets of Te Awamutu. Enjoy the warm open plan kitchen, living and dining with a lovely courtyard space.Features:
2 Bedroom, 2 bathroom. 
1x off-street parking.
easy care section with patio
Heat pump/Heathy home Compliant
The move in cost are:
4 weeks bond = $2080 +
1 week rent in advance = $520
To book a viewing or enquire about this listing, copy and paste the link below into your browser.
-----------------------------------------------------------------------------------------------------------------------------
https://apply.tenant.co.nz/6878628
-----------------------------------------------------------------------------------------------------------------------------
",108,520,weekly
