listing_id,list_date,status,address,suburb,city,region,agency_name,agent_name,property_type,bedrooms,bathrooms,parking_spaces,source_site,URL,Scraped At,Full Description,Page Views,sale_type,ask_price_nzd,cv_nzd,estimate_low_nzd,estimate_high_nzd
5410234078,08/07/2025,active,"307/9 Gilmer Terrace, Wellington Central, Wellington, Wellington",Wellington Central,Wellington,Wellington,"Lowe & Co, (Licensed: REAA 2008)","['Mat Baxter', 'Emma Young']",Home,1,1,0,trademe,https://www.trademe.co.nz/a/property/residential/sale/wellington/wellington/wellington-central/listing/5410234078,2025-08-05T18:33:17.134270+00:00,"Access off 163 The Terrace 
First-time buyers, investors, out-of-towners and parents of university students will want to check out this one-bedroom gem in the heart of The Terrace. It couldn't be better located for landlords or professionals who want to live close to work or Victoria University, or anyone who just wants an easily-accessible pad when visiting Wellington. Features include:
Open-plan kitchen and living/dining that can be opened up for fresh airBig double-bedroom with a double-wardrobe and large opening windows for natural ventilationWithin walking distance of everywhere, from the CBD and Golden Mile to Victoria University and Botanic Garden - plus there are bus stops on the doorstepOption of dual access from 163 The TerraceGreat rental return previously rented for $550Affordable body corporate levies of $6,314.86 per annum Buyer Enquiry Over $325,000This secure, superbly-located apartment offers great value and convenience in a top spot for city living. Call Emma Young Team or come to the next scheduled open home.
",2276,Fixed Price,325000,315000,305000,345000
5457200345,05/08/2025,active,"420 Southland Place, Raureka, Hastings, Hawke's Bay",Raureka,Hastings,Hawkes Bay,"360 Realty Limited, (Licensed: REAA 2008)",['Justin Campbell'],Home,3,1,5,trademe,https://www.trademe.co.nz/a/property/residential/sale/hawkes-bay/hastings/raureka/listing/5457200345,2025-08-05T18:33:21.560622+00:00,"After decades of cherished family living, my vendor is downsizing to be closer to loved ones, creating a rare opportunity for a new chapter to begin at this well-loved property.
Originally built in 1956, this classic two-bedroom cottage underwent a thoughtful renovation in 2020/21, creating a light and incredibly comfortable living space. The third bedroom was added in 1970 by the previous owner, which could also serve as a second lounge, rumpus room, or a generous home office.
Key Features:
3 bedrooms (with flexible living options)140m&#xb2; floor area on a partially-fenced 842m&#xb2; sectionRe-roofed in 2021 for peace of mindBuilding report available on requestWith room to grow, entertain, or simply enjoy the spacious outdoors, this home is ideal for families, first-home buyers, or savvy investors.
Don't miss your chance to secure this Hastings gem get in touch today to arrange a viewing. Properties like this don't last long!
Deadline sale (unless sold prior) 19th August at 4pm
",482,Deadline Sale,,660000,605000,680000
5363433228,10/06/2025,active,"15 Tudor Park Drive, Whitford, Manukau City, Auckland",,,,"Barfoot & Thompson Howick, (Licensed: REAA 2008)","['Sandy Wang', 'Lena Liu']",Home,4,2,3,trademe,https://www.trademe.co.nz/a/property/residential/lifestyle-property/auckland/manukau-city/whitford/listing/5363433228,2025-08-05T18:33:27.188131+00:00,"Nestled amid native bush with commanding views over rolling hills and the ocean beyond, this exceptional rural estate is offered for sale for the very first time.
After 27 treasured years, the owner is moving to a retirement village—creating a rare and time-sensitive opportunity to secure a property of true character, space, and serenity.
Wake each morning to breathtaking sunrises over the sea. Spend your days surrounded by birdsong, coastal breezes, and complete privacy, yet remain within easy reach of top schools, shopping hubs, and urban convenience.
This light-filled home is thoughtfully designed to embrace the landscape, with wide windows, flowing indoor-outdoor living, and open-plan spaces that celebrate the view at every turn. The expansive section invites you to dream big—grow your own produce, keep animals, or simply soak in the quiet beauty of the land.
Premium locations like this are tightly held—and for good reason. With the owner’s next chapter underway, this one must be sold.
Make it yours before someone else does.
",3173,Price by Negotiation,,3915000,3500000,3840000
5421712244,15/07/2025,active,"48 McFarlane Street, Mount Victoria, Wellington, Wellington",Mount Victoria,Wellington,Wellington,"Lowe & Co, (Licensed: REAA 2008)","['Mike Robbers', 'Socheata Tep']",Home,4,3,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/wellington/wellington/mount-victoria/listing/5421712244,2025-08-05T18:33:30.512467+00:00,"Here’s your opportunity to secure a magnificent home in a quiet cul de sac just minutes from town. Our Vendor is Auckland bound and wants to see your offer on Tender Day. What a house - you wouldn’t even know this view exists until you get here – gaze out over the city and harbour, with a feeling of being close to the action, but above it somehow.
1890’s character home substantially rebuilt in 2015, with many entirely new structural components such as foundations, double glazing, roof, wiring etcFour bedrooms, three bathrooms, large study (or 5th bedroom)Large double garage with storage, internal access, EV chargerMarble bathrooms, (2 ensuites) entertainer’s kitchen, scullery/laundryApprox 312 sqm floor area (Source: Owners Valuation)Relaxed second living or rumpus room separate from the formal areasHarbour facing balconies with stunning views and late sunsetsLarge sheltered patio with space for dining, BBQ and a spa poolWith a stunning 3.3 meter stud height and vast glazing, you’ll be impressed by this luxury home in Wellington’s dress circle area. The quiet, secure position makes this an ideal ‘lock and leave’ luxury home, with views that are virtually unmatched this close to the city. 
Tender closes 2pm, Thursday 31st July 2025 at 8 Kent Terrace, Wellington (will not be sold prior).
",6143,Fixed Price,4395000,4570000,4320000,4880000
5269750884,15/04/2025,active,"7 Ngaro Street, Te Kauwhata, Waikato, Waikato",,,,"Ray White Manukau (A T Realty Ltd), (Licensed: REAA 2008)","['Ruby Manak', 'Nikhil Sharma']",Home,2,2,1,trademe,https://www.trademe.co.nz/a/property/new-homes/new-house/waikato/waikato/te-kauwhata/listing/5269750884,2025-08-05T18:33:30.597424+00:00,"Looking to make Lakeside home? With over 80 homes available including 2, 3, and 4 bedroom homes ready now, you'll find something to love. You can even bring your own plans and choose from available sections to build your dream home.
Experience the perfect blend of style and convenience in this Brand New Standalone home, nestled in the serene new Lakeside development.
Boasting 2 bedrooms and 2 bathrooms. The open-plan living, dining, and kitchen are elegantly designed to be both inviting and functional, opening up to a sun-kissed outdoor area that's perfect for your morning coffee or evening unwind. The single garage means you can keep your car secure and sheltered.
Extra specs included in the homes:
Digital entry and intercomTouch screen alarm systemOutdoor camera operational through a mobile appHeat pump, double-glazed windows & insulated concrete floor slabCarpeted garageGarage wired for electric car charging unit10-year Halo Builders Guarantee for peace of mindKitchen:
SMEG appliancesTile splashbackHanging light above kitchen benchEngineered stone benchtops, soft close drawersWaste disposalGas cooking available on turn key homesBathrooms:
Underfloor heatingLED mirrorsFully tiled showersDisclaimer - All prospective purchasers shall complete their own due diligence, seek legal and expert advice, and satisfy themselves with respect to information supplied during the marketing of this property, including but not limited to the floor and land sizes, boundary lines, underground services, along with any scheme plans or consents.
",2037,Price by Negotiation,,,,
5433640255,22/07/2025,active,"164 Queenspark Drive, Parklands, Christchurch City, Canterbury",Parklands,Christchurch City,Canterbury,"Griffioen. (Powered by Ownly), (Licensed: REAA 2008)","['Caleb Griffioen', 'Jonathan Borck']",Home,3,2,6,trademe,https://www.trademe.co.nz/a/property/residential/sale/canterbury/christchurch-city/parklands/listing/5433640255,2025-08-05T18:33:36.974831+00:00,"Auction on site Saturday 16th August at 3.30 pm (unless sold prior)
Request a private viewing at http://www.bit.ly/CGVIEW
You’ve got gear to store, tools to protect, maybe a business to run from home.
This place gets it.
Fully fenced.
Electric gate.
Loads of parking.
And a separate studio with its own bathroom—ready for whatever you need it to be.
Here’s what’s on offer:
– Secure site with electric gate and space for utes, trailers, or machinery
– Detached double garage + studio and bathroom
– Two living areas inside—zone off, chill out, or get stuff done
– Walk-in pantry 
– Modern bathroom, separate laundry
– Warm and dry with two heat pumps + insulation
– Primary bedroom with walk-in robe and ensuite
It’s all here—and it’s ready to go.
Walk to Queenspark School.
Bike to Bottle Lake Forest.
Grab your coffee at Parklands shops, and be in town fast via direct bus.
You can work here.
You can live here.
You can lock it up and not worry about a thing.
If you’re after a smart, secure setup with room to move—this is it.
Let’s get you through.
",4375,Auction,,700000,625000,700000
5433546802,22/07/2025,active,"8 Matai Road, Hataitai, Wellington, Wellington",Hataitai,Wellington,Wellington,"Lowe & Co, (Licensed: REAA 2008)","['Amy Allen', 'Anji Foster']",Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/wellington/wellington/hataitai/listing/5433546802,2025-08-05T18:33:39.401711+00:00,"RV $1,580,000
This elegant home is located on one of Hataitai’s most desirable streets and has been much loved by our clients who are sad to be saying goodbye as they return to Australia. Now, the opportunity awaits lucky new owners to enjoy the many improvements that have been made over the years.
With a freshly painted exterior and classic good looks, private front verandah and white fence, this gorgeous weatherboard home fuses its period character with smart modern updates. 
The simple and elegant façade opens to a modern interior filled with calming colours and stylish improvements. The hub of the home is dominated by the newly renovated open plan kitchen where family meals and entertaining are carefree and cater to indoor and outdoor flow.
The property can be enjoyed as three bedrooms plus home office, or four bedrooms if required. In the past four years our clients have fully renovated the kitchen, both bathrooms and laundry space and painted the exterior along with many other clever upgrades throughout. Offering: 
Three double bedroomsLarge purpose built home office (or fourth bedroom)Renovated family bathroom Renovated laundry that flows to smaller second renovated bathroomOpen plan living area with gorgeous chef’s kitchen including bar fridge, Bosch 6 burner cooktop and Westinghouse wall ovenOutdoor living room with louvered ceilingTandem off street parking DVS Ventilation systemCentral heatingHandy roof space for storageThe interior is super comfortable and thoughtfully designed, but the exterior is the icing on the cake, with a flexible and spacious outdoor room with louvered ceiling, heating and large sliding doors to provide a space that can be enjoyed in all weather and all seasons. 
The low maintenance landscaped outdoor areas encourage you to enjoy the great sunshine hours, plus there are additional outdoor spaces accessed from the main bedroom, and at the front of the property, so you’re spoilt for choice!
Properties of this quality are hard to come by, so if you have been looking for a beautiful home and garden with nothing to do but enjoy, then 8 Matai Road could be your next move
Tender closes 12pm, Wednesday 6th August 2025 at 8 Kent Terrace, Wellington (will not be sold prior).
",8462,Tender,,1580000,1430000,1620000
5398441684,01/07/2025,active,"275 Kennedys Bush Road, Kennedy's Bush, Christchurch City, Canterbury",Kennedys Bush,Christchurch City,Canterbury,"Bayleys Christchurch, (Licensed: REAA 2008)",['Julia Ashmore'],Home,4,2,4,trademe,https://www.trademe.co.nz/a/property/residential/sale/canterbury/christchurch-city/kennedys-bush/listing/5398441684,2025-08-05T18:33:41.617194+00:00,"Under offer
To download the information pack for this property, please copy the below link into your web browser: http://www.propertyfiles.co.nz/5527107
Set across two levels, this architectural home sits on its 1,467 sqm section and is full of character. It features a low-maintenance brick exterior and beautiful accents of Kauri and Rimu throughout. With high cathedral ceilings, the increased light and space promote relaxation and well-being. The wood-panelled entranceway, an open fireplace, and several 180-year-old stained glass windows are mesmerising and evoke a sense of days gone by and shared experiences. Each carefully placed window offers a picture-like frame to the green scenery outside. 
 
A spacious kitchen with a walk-in pantry opens to the dining area, two adjoining living spaces, and a deck offering elevated views over the lush backdrop of the quarry reserve. There is easy access from the deck to the thoughtfully landscaped grounds.
 
The four bedrooms will comfortably accommodate the family, and the bathroom facilities are both practical and well configured.
 
Capturing all-day sun, a gas fire, heat pump, panel heaters, and a night-store heater keep the home comfortable year-round. A self-contained studio with a kitchenette, bathroom, and mezzanine can be renovated to modern standards or used as a fantastic work-from-home office or gym. An adjoining double garage and double carport provide excellent storage and workspace options. 
 
Bordering Halswell Quarry to the north, walking and biking trails are right outside, giving a rural feel, while nearby amenities offer great convenience. With the supermarket and cafes of Halswell Village just minutes away, you'll enjoy the lifestyle here.
 
Zoned for Halswell School and Hillmorton High School, and within easy reach of the city, this home offers plenty of personality and potential, so don't miss out on this opportunity.
",9185,Price by Negotiation,,1400000,1200000,1340000
5421742072,15/07/2025,active,"21 Kopiko Way, Brooklyn, Wellington, Wellington",Brooklyn,Wellington,Wellington,"Lowe & Co, (Licensed: REAA 2008)","['Mat Baxter', 'Emma Young']",Home,2,1,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/wellington/wellington/brooklyn/listing/5421742072,2025-08-05T18:33:41.911833+00:00,"Tucked away but just a few minutes' walk from the heart of Brooklyn, this modern, low-maintenance two-bedroom townhouse combines carefree living - inside and out - with lovely views and a single car garage. The south coast is just a bike ride away and when it's too wet to walk into town, you can catch the bus from a nearby stop. Features include:
Two double-bedrooms that face east to capture morning sun and charming views over BrooklynSpacious, light-filled living/dining room and kitchen that opens to decking on two sides, so you can breakfast in the sun on one and relax al fresco-style on the otherStylish bathroom that has both a deep bath and a separate shower, complete with polished concrete flooringJust a stroll from Brooklyn's village, with its shops and library, top restaurants and the Penthouse Cinema: imagine being able to pop out for dinner or go to a movie on a whimSingle car garaging for secure off-street parking or use to store everything you'll need to explore the great outdoors on your doorstep, from mountain biking trails to the coast-lineBuyer Enquiry Over $795,000This is a terrific apartment alternative that offers lock up-and-leave living in the ultimate sweet spot for work/life balance. Call Emma Young Team or come to the next scheduled open home.
",2917,Fixed Price,795000,760000,700000,790000
5052024175,03/12/2025,active,"1213A Ada Street, Parkvale, Hastings, Hawke's Bay",Parkvale,Hastings,Hawkes Bay,"Bayleys Havelock North, (Licensed: REAA 2008)",['Andrew Rochester'],Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/hawkes-bay/hastings/parkvale/listing/5052024175,2025-08-05T18:33:42.206537+00:00,"Unique and high-quality, this substantial 270sqm modern home - clad in solid Celcrete, is thoughtfully designed to suit a wide range of buyers.
Perfect for both families and retirees, this 2008-built residence offers privacy, space, and exceptional design. Located in the prestigious Birdwood Court in Parkvale, it's just a four-minute drive to Havelock North, making it a must-see for anyone considering the area.
From the moment you step inside, the quality craftsmanship is evident. A striking feature stone wall sets the tone for a home that seamlessly blends style with practicality. The generous layout, enhanced by a 2.7m stud throughout, includes two living areas, a chef’s kitchen, three spacious double bedrooms, and two well-appointed bathrooms - all designed for comfort and everyday living.
The kitchen is a cook’s dream, featuring stone benchtops, modern appliances, and an open-plan layout that flows effortlessly to a covered outdoor entertaining area - perfect for alfresco dining.
Additional thoughtful features include a Bose surround sound system, infinity gas hot water, ample storage, full irrigation, a gas fireplace plus two heat pumps, partial double glazing, and comprehensive insulation for year-round comfort.
Outside, the manicured gardens are beautifully maintained, with sunny lawns and mature trees creating a peaceful and private outdoor oasis. A large double garage, spacious workshop, and generous off-street parking round out this impressive property.
Opportunities to secure a home of this calibre in Parkvale are rare - don’t miss your chance to make it yours. LIM report available to interested parties.
",8230,Price by Negotiation,,1400000,1220000,1320000
5177707042,18/02/2025,active,"130 Main Street, Oxford, Waimakariri, Canterbury",Oxford,Waimakariri,Canterbury,"Ray White Oxford (Next Step Realty Ltd), (Licensed: REAA 2008)",['Annie Smith'],Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/canterbury/waimakariri/oxford/listing/5177707042,2025-08-05T18:33:46.605626+00:00,"Are you ready to breathe new life into a classic? This 1930 Bungalow boasts solid bones and a wealth of potential, making it the perfect project for those eager to renovate and restore its former glory.
Features include:
3 Generous Bedrooms: Spacious and filled with natural light, these rooms offer comfort and versatility.
Separate Lounge: A cozy space to relax and entertain, complete with character details waiting to be enhanced.
Dedicated Study: Ideal for productivity or creative pursuits, providing a quiet retreat in your home.
Separate Laundry: Convenience meets functionality in this practical space.
Heating Options: Enjoy warmth and ambiance with a log burner and the efficiency of a heat pump.
This bungalow is ready for a new owner who isn't afraid of a bit of renovation. With plenty of life left in the home, you can make it truly yours. 
Don't miss out on this opportunity to create your dream space-schedule a viewing today and start envisioning the possibilities!
To download the information for this property, please copy this link into your web browser,  or a new Incognito browser:
http://www.propertyfiles.co.nz/130MainSt
Source: Please be aware that this information may have been sourced from third parties and we have not been able to independently verify the accuracy of the same. Land and Floor area measurements are approximate and boundary lines are indicative only. We highly recommend you to complete your own research and seek independent legal and/or technical advice.
",6570,Price by Negotiation,,540000,575000,610000
5433460287,22/07/2025,active,"5 Vivian Drive, Omokoroa, Western Bay Of Plenty, Bay Of Plenty",Omokoroa,Western Bay Of Plenty,Bay Of Plenty,"Your Real Estate, (Licensed: REAA 2008)",['Rachel Reuben & Emma'],Home,3,1,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/bay-of-plenty/western-bay-of-plenty/omokoroa/listing/5433460287,2025-08-05T18:33:50.300489+00:00,"This thoughtfully modernized character home is not just a place to live - it’s a space filled with warmth, love, light and peace ready to welcome someone new. From the moment you step inside, there’s a sense of calm. Sunlight streams through large double-glazed picture windows and stacker door, drawing your eye to the breathtaking views stretching from the Kaimai range to Matakana. It’s an always- stunning panorama showcasing each season with majestic beauty.  The heart of the home is the modern, well-equipped kitchen and sunny, open-plan living and dining area, all with native timber flooring, which extends seamlessly onto the deck, ideal for entertaining, or simply relaxing while breathing in the expansive vista.  The crisp and contemporary bathroom with full-size bath is perfect for unwinding. A separate laundry and separate toilet contribute to ease of living. Two bedrooms have captivating sea views and double glazing, and the three bedrooms all have built-in wardrobes.  The kitchen window frames a private, picturesque garden, with an impressive collection of fruit trees which attract tui and fantails, a productive veggie garden, complete with garden shed, greenhouse, and fencing. A peaceful garden, with gazebo, and water feature complete the picture.  This lovely home also offers easy access to walking, cycling, swimming, shops and primary school.  Whether you are downsizing, raising a family or just want a home offering  convenience and tranquility, this could be your next home.
Contact Your Real Estate Agents to view this beautiful home.
",1330,Fixed Price,999000,980000,820000,940000
5246646644,01/04/2025,active,"17 Victoria Street, Foxton, Horowhenua, Manawatu / Whanganui",Foxton,Horowhenua,Manawatu Whanganui,"Batten Group (powered by Ownly licensed REAA 2008), (Licensed: REAA 2008)",['Donna Batten'],Home,3,2,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/manawatu-whanganui/horowhenua/foxton/listing/5246646644,2025-08-05T18:33:55.357232+00:00,"Step into a home with character, charm, and an undeniable sense of status. 17 Victoria Street is a grand design that offers both luxury and practicality, all wrapped in a stunning setting with uninterrupted views and a peaceful, flowing interior across all levels. For comfort in these winter months effective underfloor heating options on the top level add to your comfort, complemented with the double glazing.
The upper floor is the heart of the home, featuring a spacious kitchen, dining, and living areas that open up to not one, but two patios – one facing north to soak in the morning sun, and the other facing west for those perfect afternoon sunsets. The master bedroom enjoys its own north-facing patio, with a pathway leading down to the garden at driveway level – creating a seamless connection to nature. Two additional double bedrooms share a deck with views over the local racecourse, perfect for relaxing after a busy day.
At the centre of the home, the entryway functions as your ‘hub,’ connecting you to the deep garage, complete with attic space that offers plenty of room for storage. The garage itself is a versatile hobby space, with workbenches and storage, plus easy access to the lush garden paths that surround the property. The bottom garden has a powered shed and plenty of room to park the boat, camper. 
Designed and built for the current owners and mostly doubled glazed, this home is a true testament to thoughtful design and functionality. Our vendors time to downsize has come, giving you the opportunity to own this special home. Spring is coming, your outdoor entertainment spaces are plentiful. RV updated at the time of listing.
",2970,Fixed Price,895000,1000000,860000,950000
5375454829,17/06/2025,active,"22 Phillips Street, Sanson, Manawatu, Manawatu / Whanganui",Sanson,Manawatu,Manawatu Whanganui,"Powers Realty Palmerston North, (Licensed: REAA 2008)",['Sheryn Prince'],Home,3,1,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/manawatu-whanganui/manawatu/sanson/listing/5375454829,2025-08-05T18:34:00.927077+00:00,"Welcome to your new home in the heart of Sanson – where modern style meets relaxed rural living. This low-maintenance brick beauty offers the perfect setting for growing families, first-home buyers, or those simply seeking an easy-care lifestyle with space to enjoy. 
Features we love about this home: 
Double glazing throughout for year-round comfort Fresh new carpet and modern neutral tones flow seamlessly through the home Generous corner pantry with built-in lighting for added convenience  Well-appointed family bathroom with a separate toilet for added practicality Open-plan kitchen, dining, and living area – perfect for entertaining or family living Sun-soaked living areas that flow effortlessly to the outdoors Convenient laundry area tucked away in the internal-access garageSet on a generous, family-friendly section, there’s plenty of room for play, pets, or a veggie garden, all while being easy to maintain. With space to relax, grow, and entertain, this home is ready to match your lifestyle. 
Located in the friendly rural township of Sanson, you’re just a short stroll to the local café and primary school, with easy access to both Palmerston North and Feilding for wider amenities. 
Reach out to Sheryn for more information!
",1692,Fixed Price,579000,610000,535000,590000
5132244468,21/01/2025,active,"58 Oak Lane, Wanaka, Otago",Wanaka,Wanaka,Otago,"Prime Wanaka Limited, (Licensed: REAA 2008)","['Phil Gilchrist', 'Sam Gilchrist']",Home,4,3,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/otago/wanaka/wanaka/listing/5132244468,2025-08-05T18:34:01.547156+00:00,"Elevated on a sprawling 4,996m² mostly flat section, this exceptional four-bedroom architectural home blends modern luxury with timeless design.
Four spacious bedrooms, each featuring large sliding glass doors leading to the wrap around deck. The master suite includes a luxurious walk-in dressing room and ensuite. Three beautifully designed bathrooms, each with skylights, plus a separate powder room, offer convenience and style.
A gallery-style entrance hallway leads to the heart of the home—a light-filled living room with exposed rafters, high-pitched gable roof, and a feature window framing breathtaking views of Mt. Roy. The cedar timber ceiling seamlessly continues to the exterior, enhancing the home’s connection to its surroundings.
The open-plan kitchen boasts a double oven, a scullery with a skylight above, and flows effortlessly into the dining and living areas—perfect for entertaining.
A feature fireplace in the lounge adds warmth and charm, while a separate office and a large media room opening onto the deck provide ample space for work and relaxation.
A large laundry/mudroom with storage ensures functionality, and the double garage includes additional storage space.
The entire house features in-slab heating, providing individualized temperature control in every room. This system extends beneath timber floors and carpeted bedrooms, while the durable, low-maintenance Colorsteel cladding ensures a perfect balance of comfort and practicality.
This home is a masterpiece of design and craftsmanship, perfectly positioned to capture stunning mountain vistas while providing modern luxury and a thoughtful layout.
Located near the lake and township, this property offers the tranquillity of rural living with the convenience of a sealed road to your doorstep.
Phone for further information or to arrange a private viewing.
Deadline Sale: 6th March 2025 at 2pm unless sold prior.
",10182,Price by Negotiation,,3950000,4099999,4660000
5340136716,27/05/2025,active,"49B Clayburn Road, Glen Eden, Waitakere City, Auckland",Glen Eden,Waitakere City,Auckland,"Ray White Remuera (Megan Jaffe Real Estate Ltd), (Licensed: REAA 2008)","['Kristy Chen', 'Angelina Vihrova']",Home,2,1,2,trademe,https://www.trademe.co.nz/a/property/residential/sale/auckland/waitakere-city/glen-eden/listing/5340136716,2025-08-05T18:34:05.030870+00:00,"First home buyers, downsizers, and savvy investors - this one's for you! Whether you're after something modern, low-maintenance, or move-in ready, this freehold gem ticks all the boxes. The vendors are motivated, and this home must be sold - don't miss your chance!
Privately positioned off the road, this standalone, single-level home is flooded with natural light and offers a surprising amount of space. The smart layout includes a sun-soaked open-plan kitchen and living area, fitted with quality appliances and effortless indoor-outdoor flow. Step out to your sunny deck - perfect for entertaining, weekend BBQs, or unwinding in peace.
You'll find two generous bedrooms with built-in wardrobes, a modern bathroom with a sleek glass shower, and a separate laundry - a rare bonus in homes of this kind!
With high ceilings, a contemporary feel, and off-street parking at the door, this home offers comfort, convenience, and lifestyle flexibility. There's also the option to fence the section, making it ideal for kids and pets.
The location? Hard to beat. Just a short stroll to Clayburn Reserve (a fully fenced, dog-friendly park), Glen Eden train station, local schools, shops, and caf&#xe9;s. Everything you need is right here.
Our sellers have made it clear - they want action. All serious offers will be considered.
Pop into one of our open homes, or contact:
Angelina Vihrova - 021 727 751
Kristy Chen - 020 4149 0233
Don't wait - this could be the one you've been searching for.
",3028,Fixed Price,699000,680000,670000,755000
5410133645,08/07/2025,active,"1681 Cust Road, Cust, Waimakariri, Canterbury",Cust,Waimakariri,Canterbury,"Raine & Horne Northwood | Belfast | Redwood, (Licensed: REAA 2008)","['Susan Mullink', 'Natarsha Crawford']",Home,3,2,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/canterbury/waimakariri/cust/listing/5410133645,2025-08-05T18:34:07.789919+00:00,"Step back in time with this unique opportunity to own a piece of Cust's local history. From the 1920's until the late 1980's this property was used as a post office and home to 77 private mail boxes, a red public telephone box and a public lobby for transactions. The back of the property used to be the postmaster's flat.
Once the heart of the community, this former post office is brimming with character and original features, waiting for the right visionary to bring it back to life. 
Features of this unique home are:
3 spacious bedrooms2 bathroomsseparate studiolarge living spaces, perfect for entertainmentupdated switchboard and rewiring done in 2023packed with potential for modernisationHigh ceilings, original detailing, and solid bones make this property an exciting canvas for creative renovators.
Being situated in the heart of Cust, the house is only moments from local amenities, shops and transport. The primary school is conveniently located at the back of the property. If you're looking for an unique family home bursting with history and charm, this is an opportunity not to be missed.
Please be aware that this information has been sourced from third parties. View our property information disclaimer here: raineandhorne.co.nz/property-disclaimer
",5875,Price by Negotiation,,420000,475000,505000
5386870715,24/06/2025,active,"Lot 65/4 Kuia Way, Temple View, Hamilton, Waikato",,,,Classic Builders NZ Limited - Waikato,['Aaron Bennett'],Home,3,2,4,trademe,https://www.trademe.co.nz/a/property/new-homes/house-land/waikato/hamilton/temple-view/listing/5386870715,2025-08-05T18:34:12.181782+00:00,"Situated in Hapori Park, Temple View Lot 65 is a 153m2 Home on a 405m2 Site.
The design of this home offers 3 Bedrooms, master with an ensuite and a double garage. 
Features and benefits include:
10% deposit - Balance on completion
Open plan living, dining and kitchen
Choose from a selection of optional upgrades to add your touch to the internal finish of the home.
Plans are ready to be lodged for  building consent so purchase now and you could be moving in mid 2025
Note: this home is available to owner occupiers only. We are aiming to create a community of owner occupier families, as such we are targeting those that will commit to living in their property themselves.
Hapori Park | Hamilton
Hapori Park is set to become one of Hamilton’s most desirable places to live, offering the best of Hamilton City right at your fingertips, balanced with a semi-rural outlook to escape to at the end of the day.
Built on a shared vision for a world-class, thriving and connected neighbourhood, Hapori Park has been designed with families in mind. The lake walkways and playground that form legacy park are locally renowned and will become your backyard in this master-planned community.
Classic Builders | Over 26 Years Experience
Purchase with confidence - built for you by Classic Builders, one of New Zealand's largest residential building companies.
This home is backed by a 10-year structural warranty, a one-year maintenance period, and two years defects cover.
",1426,Fixed Price,889000,,,
5363640438,10/06/2025,active,"34B Osprey Drive, Welcome Bay, Tauranga, Bay Of Plenty",Welcome Bay,Tauranga,Bay Of Plenty,"Powers Realty, (Licensed: REAA 2008)","['Aleisha Carr', 'Brent Henry']",Other,3,1,1,trademe,https://www.trademe.co.nz/a/property/residential/sale/bay-of-plenty/tauranga/welcome-bay/listing/5363640438,2025-08-05T18:34:13.331110+00:00,"Welcome to 34b Osprey Drive, a delightful abode nestled in the heart of Welcome Bay, Tauranga. Boasting three cosy bedrooms, a recently renovated bathroom and kitchen, this property is a haven for first-time buyers, growing families, and astute property investors alike.
Experience the joy of preparing meals in the carefully designed kitchen with stylish finishes. The adjacent living space, warmed by a heat pump, offers a comfortable retreat with views of the Kaimai ranges, where you can bask in the glow of mesmerising sunsets inside or on the deck. 
Families will cherish the convenience of Selwyn Ridge School within easy walking distance, while nearby parks beckon for a friendly match of tennis or tranquil moments in the great outdoors. The fully fenced garden provides a secure playground for children and pets, along with ample room to express your green thumb or explore potential enhancements to the property.
Beyond the electric gate, you'll find parking for two vehicles and additional space perfect for setting up a workshop. Ample storage solutions, while gas hot water adds an extra layer of efficiency. There was also an outdoor lift to assist you in getting from the ground floor up.
Set back from the road, this haven of tranquillity is still connected, with a bus stop just a stone's throw away, ensuring a seamless commute. With its blend of comfort, convenience, and opportunity for added value, 34b Osprey Drive awaits your arrival. Call Aleisha Carr or Brent Henry to arrange your viewing.
",3500,Fixed Price,649000,640000,615000,670000
